from,to,weight
v45_h110,v45_h74,0.006259600166231394
v45_h110,v45_h139,0.02503800019621849
v45_h110,v45_h176,0.006259600166231394
v45_h110,v45_h207,0.012519000098109245
v45_h110,v45_h220,0.006259600166231394
v45_h110,v45_h240,0.006259600166231394
v45_h110,v45_h244,0.006259600166231394
v45_h111,v45_h74,0.006259600166231394
v45_h111,v45_h159,0.012519000098109245
v45_h111,v45_h176,0.006259600166231394
v45_h111,v45_h207,0.09789600223302841
v45_h111,v45_h240,0.006259600166231394
v45_h112,v45_h36,0.006259600166231394
v45_h112,v45_h139,0.006259600166231394
v45_h112,v45_h207,0.02503800019621849
v45_h112,v45_h240,0.08537700027227402
v45_h113,v45_h36,0.006259600166231394
v45_h113,v45_h42,0.006259600166231394
v45_h113,v45_h74,0.006259600166231394
v45_h113,v45_h139,0.006259600166231394
v45_h113,v45_h207,0.09163700044155121
v45_h113,v45_h240,0.006259600166231394
v45_h113,v45_h244,0.006259600166231394
v45_h114,v45_h74,0.006259600166231394
v45_h114,v45_h139,0.006259600166231394
v45_h114,v45_h207,0.012519000098109245
v45_h114,v45_h240,0.006259600166231394
v45_h12,v45_h36,0.006259600166231394
v45_h12,v45_h42,0.012519000098109245
v45_h12,v45_h62,0.006259600166231394
v45_h12,v45_h74,0.012519000098109245
v45_h12,v45_h149,0.006259600166231394
v45_h12,v45_h159,0.08537700027227402
v45_h12,v45_h176,0.08537700027227402
v45_h12,v45_h207,0.012519000098109245
v45_h12,v45_h215,0.006259600166231394
v45_h12,v45_h220,0.012519000098109245
v45_h12,v45_h244,0.006259600166231394
v45_h13,v45_h74,0.012519000098109245
v45_h13,v45_h139,0.006259600166231394
v45_h13,v45_h159,0.006259600166231394
v45_h13,v45_h176,0.012519000098109245
v45_h13,v45_h207,0.006259600166231394
v45_h14,v45_h62,0.018779000267386436
v45_h14,v45_h159,0.006259600166231394
v45_h14,v45_h176,0.006259600166231394
v45_h14,v45_h244,0.006259600166231394
v45_h15,v45_h62,0.006259600166231394
v45_h15,v45_h74,0.012519000098109245
v45_h15,v45_h139,0.006259600166231394
v45_h15,v45_h159,0.006259600166231394
v45_h15,v45_h176,0.006259600166231394
v45_h16,v45_h42,0.006259600166231394
v45_h16,v45_h74,0.006259600166231394
v45_h16,v45_h159,0.006259600166231394
v45_h16,v45_h176,0.006259600166231394
v45_h16,v45_h207,0.006259600166231394
v45_h17,v45_h62,0.006259600166231394
v45_h17,v45_h139,0.006259600166231394
v45_h17,v45_h159,0.006259600166231394
v45_h17,v45_h176,0.006259600166231394
v45_h17,v45_h244,0.006259600166231394
v45_h18,v45_h42,0.006259600166231394
v45_h18,v45_h62,0.012519000098109245
v45_h2,v45_h207,0.006259600166231394
v45_h2,v45_h220,0.006259600166231394
v45_h22,v45_h42,0.006259600166231394
v45_h22,v45_h62,0.012519000098109245
v45_h22,v45_h74,0.006259600166231394
v45_h22,v45_h159,0.012519000098109245
v45_h22,v45_h176,0.012519000098109245
v45_h22,v45_h220,0.012519000098109245
v45_h24,v45_h74,0.006259600166231394
v45_h24,v45_h159,0.02503800019621849
v45_h24,v45_h176,0.02503800019621849
v45_h24,v45_h215,0.006259600166231394
v45_h25,v45_h74,0.006259600166231394
v45_h25,v45_h139,0.006259600166231394
v45_h25,v45_h159,0.006259600166231394
v45_h25,v45_h176,0.006259600166231394
v45_h26,v45_h42,0.006259600166231394
v45_h26,v45_h74,0.02503800019621849
v45_h26,v45_h176,0.006259600166231394
v45_h26,v45_h215,0.006259600166231394
v45_h27,v45_h42,0.012519000098109245
v45_h27,v45_h62,0.006259600166231394
v45_h27,v45_h74,0.006259600166231394
v45_h27,v45_h139,0.006259600166231394
v45_h27,v45_h159,0.006259600166231394
v45_h27,v45_h176,0.012519000098109245
v45_h27,v45_h220,0.006259600166231394
v45_h27,v45_h244,0.006259600166231394
v45_h29,v45_h244,0.006259600166231394
v45_h3,v45_h36,0.006259600166231394
v45_h3,v45_h74,0.07911799848079681
v45_h3,v45_h139,0.006259600166231394
v45_h3,v45_h207,0.006259600166231394
v45_h3,v45_h220,0.006259600166231394
v45_h31,v45_h36,0.006259600166231394
v45_h31,v45_h42,0.006259600166231394
v45_h31,v45_h62,0.006259600166231394
v45_h31,v45_h74,0.006259600166231394
v45_h31,v45_h139,0.006259600166231394
v45_h31,v45_h159,0.006259600166231394
v45_h31,v45_h176,0.012519000098109245
v45_h31,v45_h215,0.006259600166231394
v45_h31,v45_h244,0.006259600166231394
v45_h32,v45_h42,0.018779000267386436
v45_h32,v45_h62,0.02503800019621849
v45_h32,v45_h74,0.018779000267386436
v45_h32,v45_h139,0.006259600166231394
v45_h32,v45_h192,0.006259600166231394
v45_h32,v45_h207,0.012519000098109245
v45_h32,v45_h244,0.12292999774217606
v45_h35,v45_h36,0.08537700027227402
v45_h35,v45_h42,0.012519000098109245
v45_h35,v45_h139,0.006259600166231394
v45_h35,v45_h207,0.006259600166231394
v45_h35,v45_h244,0.006259600166231394
v45_h4,v45_h36,0.12918999791145325
v45_h4,v45_h42,0.10416000336408615
v45_h4,v45_h62,0.012519000098109245
v45_h4,v45_h74,0.05007699877023697
v45_h4,v45_h139,0.018779000267386436
v45_h4,v45_h207,0.006259600166231394
v45_h40,v45_h36,0.018779000267386436
v45_h40,v45_h74,0.012519000098109245
v45_h40,v45_h139,0.012519000098109245
v45_h40,v45_h159,0.012519000098109245
v45_h40,v45_h176,0.018779000267386436
v45_h40,v45_h207,0.08537700027227402
v45_h40,v45_h215,0.012519000098109245
v45_h40,v45_h220,0.09163700044155121
v45_h40,v45_h240,0.006259600166231394
v45_h40,v45_h244,0.006259600166231394
v45_h41,v45_h36,0.03129800036549568
v45_h41,v45_h42,0.11042000353336334
v45_h41,v45_h62,0.006259600166231394
v45_h41,v45_h74,0.11042000353336334
v45_h41,v45_h139,0.006259600166231394
v45_h41,v45_h159,0.006259600166231394
v45_h41,v45_h207,0.03129800036549568
v45_h41,v45_h240,0.012519000098109245
v45_h42,v45_h36,0.10416000336408615
v45_h42,v45_h62,0.006259600166231394
v45_h42,v45_h74,0.04381699860095978
v45_h42,v45_h176,0.006259600166231394
v45_h42,v45_h207,0.018779000267386436
v45_h42,v45_h220,0.006259600166231394
v45_h42,v45_h240,0.006259600166231394
v45_h42,v45_h244,0.006259600166231394
v45_h43,v45_h36,0.10416000336408615
v45_h43,v45_h42,0.11042000353336334
v45_h43,v45_h176,0.006259600166231394
v45_h43,v45_h207,0.018779000267386436
v45_h43,v45_h240,0.006259600166231394
v45_h44,v45_h42,0.006259600166231394
v45_h44,v45_h62,0.006259600166231394
v45_h44,v45_h74,0.012519000098109245
v45_h44,v45_h207,0.006259600166231394
v45_h44,v45_h220,0.012519000098109245
v45_h44,v45_h244,0.006259600166231394
v45_h45,v45_h62,0.012519000098109245
v45_h45,v45_h74,0.006259600166231394
v45_h46,v45_h74,0.006259600166231394
v45_h46,v45_h139,0.07911799848079681
v45_h46,v45_h159,0.006259600166231394
v45_h46,v45_h176,0.012519000098109245
v45_h46,v45_h207,0.012519000098109245
v45_h46,v45_h215,0.006259600166231394
v45_h46,v45_h244,0.006259600166231394
v45_h49,v45_h42,0.006259600166231394
v45_h49,v45_h74,0.006259600166231394
v45_h49,v45_h207,0.006259600166231394
v45_h49,v45_h244,0.006259600166231394
v45_h5,v45_h36,0.10416000336408615
v45_h5,v45_h42,0.10416000336408615
v45_h5,v45_h62,0.006259600166231394
v45_h5,v45_h74,0.08537700027227402
v45_h5,v45_h139,0.012519000098109245
v45_h5,v45_h192,0.006259600166231394
v45_h5,v45_h207,0.07911799848079681
v45_h5,v45_h220,0.006259600166231394
v45_h5,v45_h244,0.006259600166231394
v45_h50,v45_h36,0.012519000098109245
v45_h50,v45_h42,0.10416000336408615
v45_h50,v45_h62,0.006259600166231394
v45_h50,v45_h74,0.10416000336408615
v45_h50,v45_h139,0.006259600166231394
v45_h50,v45_h207,0.018779000267386436
v45_h50,v45_h215,0.006259600166231394
v45_h50,v45_h240,0.006259600166231394
v45_h50,v45_h244,0.018779000267386436
v45_h54,v45_h42,0.012519000098109245
v45_h54,v45_h62,0.006259600166231394
v45_h54,v45_h74,0.11042000353336334
v45_h54,v45_h215,0.006259600166231394
v45_h55,v45_h42,0.006259600166231394
v45_h55,v45_h62,0.006259600166231394
v45_h55,v45_h74,0.018779000267386436
v45_h55,v45_h139,0.012519000098109245
v45_h55,v45_h207,0.006259600166231394
v45_h55,v45_h215,0.006259600166231394
v45_h55,v45_h220,0.006259600166231394
v45_h55,v45_h244,0.006259600166231394
v45_h56,v45_h36,0.006259600166231394
v45_h56,v45_h42,0.018779000267386436
v45_h56,v45_h139,0.012519000098109245
v45_h56,v45_h207,0.012519000098109245
v45_h56,v45_h220,0.006259600166231394
v45_h56,v45_h244,0.006259600166231394
v45_h57,v45_h42,0.006259600166231394
v45_h57,v45_h62,0.018779000267386436
v45_h57,v45_h139,0.006259600166231394
v45_h57,v45_h176,0.006259600166231394
v45_h57,v45_h207,0.07911799848079681
v45_h57,v45_h244,0.006259600166231394
v45_h58,v45_h62,0.018779000267386436
v45_h58,v45_h74,0.006259600166231394
v45_h58,v45_h139,0.018779000267386436
v45_h58,v45_h176,0.012519000098109245
v45_h58,v45_h207,0.012519000098109245
v45_h58,v45_h244,0.006259600166231394
v45_h59,v45_h36,0.012519000098109245
v45_h59,v45_h42,0.11042000353336334
v45_h59,v45_h62,0.09789600223302841
v45_h59,v45_h74,0.14170999825000763
v45_h59,v45_h139,0.012519000098109245
v45_h59,v45_h149,0.006259600166231394
v45_h59,v45_h159,0.006259600166231394
v45_h59,v45_h176,0.012519000098109245
v45_h59,v45_h215,0.006259600166231394
v45_h59,v45_h244,0.018779000267386436
v45_h6,v45_h36,0.10416000336408615
v45_h6,v45_h42,0.02503800019621849
v45_h6,v45_h74,0.012519000098109245
v45_h6,v45_h139,0.006259600166231394
v45_h6,v45_h207,0.012519000098109245
v45_h6,v45_h220,0.006259600166231394
v45_h60,v45_h36,0.012519000098109245
v45_h60,v45_h42,0.02503800019621849
v45_h60,v45_h62,0.09789600223302841
v45_h60,v45_h74,0.02503800019621849
v45_h60,v45_h139,0.006259600166231394
v45_h60,v45_h149,0.006259600166231394
v45_h60,v45_h159,0.006259600166231394
v45_h60,v45_h176,0.006259600166231394
v45_h60,v45_h207,0.012519000098109245
v45_h60,v45_h220,0.006259600166231394
v45_h60,v45_h240,0.006259600166231394
v45_h60,v45_h244,0.012519000098109245
v45_h61,v45_h36,0.012519000098109245
v45_h61,v45_h42,0.02503800019621849
v45_h61,v45_h62,0.09789600223302841
v45_h61,v45_h74,0.02503800019621849
v45_h61,v45_h149,0.006259600166231394
v45_h61,v45_h159,0.006259600166231394
v45_h61,v45_h207,0.006259600166231394
v45_h61,v45_h244,0.006259600166231394
v45_h62,v45_h42,0.006259600166231394
v45_h62,v45_h74,0.012519000098109245
v45_h62,v45_h207,0.006259600166231394
v45_h63,v45_h36,0.006259600166231394
v45_h63,v45_h42,0.006259600166231394
v45_h63,v45_h62,0.10416000336408615
v45_h63,v45_h74,0.018779000267386436
v45_h63,v45_h139,0.006259600166231394
v45_h63,v45_h159,0.006259600166231394
v45_h63,v45_h207,0.006259600166231394
v45_h63,v45_h215,0.006259600166231394
v45_h63,v45_h220,0.006259600166231394
v45_h66,v45_h36,0.006259600166231394
v45_h66,v45_h42,0.07911799848079681
v45_h66,v45_h62,0.03129800036549568
v45_h66,v45_h207,0.006259600166231394
v45_h66,v45_h244,0.006259600166231394
v45_h67,v45_h36,0.006259600166231394
v45_h67,v45_h42,0.03755800053477287
v45_h67,v45_h62,0.012519000098109245
v45_h67,v45_h74,0.12292999774217606
v45_h67,v45_h139,0.006259600166231394
v45_h67,v45_h149,0.006259600166231394
v45_h67,v45_h159,0.018779000267386436
v45_h67,v45_h176,0.006259600166231394
v45_h67,v45_h207,0.006259600166231394
v45_h67,v45_h215,0.006259600166231394
v45_h67,v45_h220,0.006259600166231394
v45_h69,v45_h36,0.012519000098109245
v45_h69,v45_h42,0.10416000336408615
v45_h69,v45_h62,0.018779000267386436
v45_h69,v45_h74,0.06885600090026855
v45_h69,v45_h139,0.012519000098109245
v45_h69,v45_h149,0.006259600166231394
v45_h69,v45_h159,0.03129800036549568
v45_h69,v45_h176,0.03755800053477287
v45_h69,v45_h207,0.018779000267386436
v45_h69,v45_h215,0.006259600166231394
v45_h69,v45_h220,0.08537700027227402
v45_h70,v45_h42,0.012519000098109245
v45_h70,v45_h62,0.006259600166231394
v45_h70,v45_h74,0.09789600223302841
v45_h70,v45_h149,0.006259600166231394
v45_h70,v45_h159,0.08537700027227402
v45_h70,v45_h176,0.006259600166231394
v45_h71,v45_h62,0.012519000098109245
v45_h71,v45_h74,0.09789600223302841
v45_h71,v45_h139,0.006259600166231394
v45_h71,v45_h159,0.006259600166231394
v45_h71,v45_h176,0.006259600166231394
v45_h71,v45_h207,0.006259600166231394
v45_h72,v45_h36,0.006259600166231394
v45_h72,v45_h42,0.03129800036549568
v45_h72,v45_h62,0.018779000267386436
v45_h72,v45_h74,0.12292999774217606
v45_h72,v45_h159,0.006259600166231394
v45_h72,v45_h207,0.006259600166231394
v45_h72,v45_h220,0.006259600166231394
v45_h73,v45_h42,0.012519000098109245
v45_h73,v45_h62,0.07911799848079681
v45_h73,v45_h74,0.09789600223302841
v45_h73,v45_h159,0.006259600166231394
v45_h73,v45_h220,0.006259600166231394
v45_h74,v45_h36,0.006259600166231394
v45_h74,v45_h42,0.04381699860095978
v45_h74,v45_h62,0.012519000098109245
v45_h74,v45_h139,0.012519000098109245
v45_h74,v45_h159,0.012519000098109245
v45_h74,v45_h176,0.012519000098109245
v45_h74,v45_h207,0.006259600166231394
v45_h74,v45_h244,0.012519000098109245
v45_h75,v45_h36,0.012519000098109245
v45_h75,v45_h42,0.09789600223302841
v45_h75,v45_h62,0.012519000098109245
v45_h75,v45_h74,0.10416000336408615
v45_h75,v45_h139,0.006259600166231394
v45_h75,v45_h159,0.006259600166231394
v45_h75,v45_h176,0.006259600166231394
v45_h75,v45_h207,0.006259600166231394
v45_h75,v45_h215,0.006259600166231394
v45_h75,v45_h220,0.006259600166231394
v45_h75,v45_h244,0.006259600166231394
v45_h76,v45_h36,0.006259600166231394
v45_h76,v45_h42,0.018779000267386436
v45_h76,v45_h62,0.006259600166231394
v45_h76,v45_h74,0.04381699860095978
v45_h76,v45_h139,0.018779000267386436
v45_h76,v45_h207,0.006259600166231394
v45_h76,v45_h240,0.006259600166231394
v45_h76,v45_h244,0.012519000098109245
v45_h77,v45_h42,0.012519000098109245
v45_h77,v45_h62,0.006259600166231394
v45_h77,v45_h74,0.12918999791145325
v45_h77,v45_h139,0.018779000267386436
v45_h77,v45_h159,0.006259600166231394
v45_h77,v45_h176,0.006259600166231394
v45_h77,v45_h207,0.012519000098109245
v45_h77,v45_h215,0.006259600166231394
v45_h77,v45_h220,0.006259600166231394
v45_h77,v45_h244,0.012519000098109245
v45_h78,v45_h36,0.006259600166231394
v45_h78,v45_h42,0.006259600166231394
v45_h78,v45_h74,0.09163700044155121
v45_h78,v45_h139,0.018779000267386436
v45_h78,v45_h207,0.006259600166231394
v45_h78,v45_h215,0.006259600166231394
v45_h78,v45_h240,0.006259600166231394
v45_h78,v45_h244,0.012519000098109245
v45_h79,v45_h36,0.03129800036549568
v45_h79,v45_h42,0.03755800053477287
v45_h79,v45_h62,0.018779000267386436
v45_h79,v45_h74,0.06885600090026855
v45_h79,v45_h139,0.11668000370264053
v45_h79,v45_h159,0.03129800036549568
v45_h79,v45_h176,0.04381699860095978
v45_h79,v45_h192,0.012519000098109245
v45_h79,v45_h207,0.012519000098109245
v45_h79,v45_h215,0.006259600166231394
v45_h79,v45_h220,0.006259600166231394
v45_h79,v45_h240,0.006259600166231394
v45_h79,v45_h244,0.08537700027227402
v45_h80,v45_h36,0.012519000098109245
v45_h80,v45_h42,0.02503800019621849
v45_h80,v45_h62,0.02503800019621849
v45_h80,v45_h74,0.10416000336408615
v45_h80,v45_h139,0.012519000098109245
v45_h80,v45_h159,0.006259600166231394
v45_h80,v45_h176,0.012519000098109245
v45_h80,v45_h207,0.006259600166231394
v45_h80,v45_h215,0.006259600166231394
v45_h80,v45_h220,0.006259600166231394
v45_h80,v45_h244,0.006259600166231394
v45_h81,v45_h42,0.012519000098109245
v45_h81,v45_h62,0.11042000353336334
v45_h81,v45_h74,0.03129800036549568
v45_h81,v45_h139,0.006259600166231394
v45_h83,v45_h42,0.02503800019621849
v45_h83,v45_h62,0.11668000370264053
v45_h83,v45_h74,0.018779000267386436
v45_h83,v45_h139,0.012519000098109245
v45_h83,v45_h207,0.012519000098109245
v45_h83,v45_h220,0.006259600166231394
v45_h83,v45_h244,0.012519000098109245
v45_h84,v45_h62,0.012519000098109245
v45_h84,v45_h74,0.012519000098109245
v45_h84,v45_h139,0.006259600166231394
v45_h84,v45_h176,0.006259600166231394
v45_h84,v45_h207,0.012519000098109245
v45_h85,v45_h42,0.006259600166231394
v45_h85,v45_h62,0.09789600223302841
v45_h85,v45_h207,0.012519000098109245
v45_h85,v45_h244,0.012519000098109245
v45_h87,v45_h42,0.006259600166231394
v45_h87,v45_h207,0.006259600166231394
v45_h88,v45_h36,0.018779000267386436
v45_h88,v45_h42,0.03755800053477287
v45_h88,v45_h62,0.012519000098109245
v45_h88,v45_h74,0.10416000336408615
v45_h88,v45_h139,0.03129800036549568
v45_h88,v45_h176,0.018779000267386436
v45_h88,v45_h207,0.018779000267386436
v45_h88,v45_h220,0.006259600166231394
v45_h88,v45_h240,0.006259600166231394
v45_h88,v45_h244,0.012519000098109245
v45_h89,v45_h36,0.006259600166231394
v45_h89,v45_h42,0.09163700044155121
v45_h89,v45_h62,0.012519000098109245
v45_h89,v45_h74,0.11042000353336334
v45_h89,v45_h139,0.006259600166231394
v45_h89,v45_h159,0.006259600166231394
v45_h89,v45_h176,0.08537700027227402
v45_h89,v45_h207,0.006259600166231394
v45_h89,v45_h244,0.018779000267386436
v45_h9,v45_h36,0.03755800053477287
v45_h9,v45_h42,0.018779000267386436
v45_h9,v45_h62,0.012519000098109245
v45_h9,v45_h74,0.03755800053477287
v45_h9,v45_h139,0.02503800019621849
v45_h9,v45_h176,0.012519000098109245
v45_h9,v45_h207,0.018779000267386436
v45_h9,v45_h220,0.006259600166231394
v45_h9,v45_h244,0.006259600166231394
v45_h90,v45_h36,0.012519000098109245
v45_h90,v45_h42,0.02503800019621849
v45_h90,v45_h74,0.018779000267386436
v45_h90,v45_h139,0.012519000098109245
v45_h90,v45_h159,0.006259600166231394
v45_h90,v45_h176,0.006259600166231394
v45_h90,v45_h207,0.03129800036549568
v45_h90,v45_h215,0.006259600166231394
v45_h90,v45_h220,0.012519000098109245
v45_h90,v45_h240,0.006259600166231394
v45_h91,v45_h36,0.012519000098109245
v45_h91,v45_h42,0.11042000353336334
v45_h91,v45_h62,0.006259600166231394
v45_h91,v45_h74,0.012519000098109245
v45_h91,v45_h207,0.08537700027227402
v45_h91,v45_h240,0.006259600166231394
v45_h91,v45_h244,0.006259600166231394
v45_h92,v45_h36,0.018779000267386436
v45_h92,v45_h42,0.03755800053477287
v45_h92,v45_h74,0.012519000098109245
v45_h92,v45_h139,0.012519000098109245
v45_h92,v45_h159,0.012519000098109245
v45_h92,v45_h176,0.09789600223302841
v45_h92,v45_h207,0.10416000336408615
v45_h92,v45_h215,0.006259600166231394
v45_h92,v45_h220,0.018779000267386436
v45_h92,v45_h240,0.006259600166231394
v45_h93,v45_h36,0.012519000098109245
v45_h93,v45_h42,0.09789600223302841
v45_h93,v45_h74,0.006259600166231394
v45_h93,v45_h159,0.006259600166231394
v45_h93,v45_h176,0.006259600166231394
v45_h93,v45_h207,0.018779000267386436
v45_h93,v45_h240,0.006259600166231394
v45_h93,v45_h244,0.006259600166231394
v45_h94,v45_h36,0.018779000267386436
v45_h94,v45_h42,0.12918999791145325
v45_h94,v45_h62,0.006259600166231394
v45_h94,v45_h74,0.018779000267386436
v45_h94,v45_h139,0.006259600166231394
v45_h94,v45_h159,0.006259600166231394
v45_h94,v45_h176,0.006259600166231394
v45_h94,v45_h207,0.02503800019621849
v45_h94,v45_h240,0.07911799848079681
v45_h94,v45_h244,0.006259600166231394
v45_h95,v45_h42,0.006259600166231394
v45_h95,v45_h62,0.006259600166231394
v45_h95,v45_h74,0.006259600166231394
v45_h95,v45_h139,0.006259600166231394
v45_h95,v45_h176,0.006259600166231394
v45_h95,v45_h207,0.006259600166231394
v45_h95,v45_h220,0.006259600166231394
v45_h96,v45_h36,0.006259600166231394
v45_h96,v45_h42,0.03129800036549568
v45_h96,v45_h139,0.012519000098109245
v45_h96,v45_h176,0.012519000098109245
v45_h96,v45_h207,0.10416000336408615
v45_h96,v45_h215,0.006259600166231394
v45_h96,v45_h220,0.006259600166231394
v45_h96,v45_h240,0.018779000267386436
v45_h96,v45_h244,0.006259600166231394
v45_h97,v45_h36,0.006259600166231394
v45_h97,v45_h74,0.006259600166231394
v45_h97,v45_h139,0.006259600166231394
v45_h97,v45_h159,0.006259600166231394
v45_h97,v45_h176,0.006259600166231394
v45_h97,v45_h207,0.012519000098109245
v45_h97,v45_h215,0.006259600166231394
v45_h97,v45_h220,0.006259600166231394
v45_h97,v45_h240,0.006259600166231394
v45_h97,v45_h244,0.006259600166231394
v45_h98,v45_h42,0.006259600166231394
v45_h98,v45_h74,0.006259600166231394
v45_h98,v45_h176,0.006259600166231394
v45_h98,v45_h244,0.012519000098109245
v47_h1,v47_h33,0.004217300098389387
v47_h1,v47_h47,0.004217300098389387
v47_h1,v47_h69,0.004217300098389387
v47_h1,v47_h130,0.004217300098389387
v47_h10,v47_h3,0.09024400264024734
v47_h10,v47_h5,0.004217300098389387
v47_h10,v47_h25,0.11133000254631042
v47_h10,v47_h28,0.08602699637413025
v47_h10,v47_h33,0.025304000824689865
v47_h10,v47_h47,0.01686899922788143
v47_h10,v47_h69,0.004217300098389387
v47_h10,v47_h129,0.012652000412344933
v47_h10,v47_h130,0.008434600196778774
v47_h100,v47_h3,0.008434600196778774
v47_h100,v47_h5,0.004217300098389387
v47_h100,v47_h25,0.008434600196778774
v47_h100,v47_h28,0.012652000412344933
v47_h100,v47_h33,0.004217300098389387
v47_h100,v47_h47,0.01686899922788143
v47_h100,v47_h69,0.06915800273418427
v47_h101,v47_h3,0.008434600196778774
v47_h101,v47_h25,0.012652000412344933
v47_h101,v47_h28,0.004217300098389387
v47_h101,v47_h33,0.004217300098389387
v47_h101,v47_h47,0.004217300098389387
v47_h101,v47_h69,0.012652000412344933
v47_h102,v47_h3,0.012652000412344933
v47_h102,v47_h25,0.012652000412344933
v47_h102,v47_h28,0.004217300098389387
v47_h102,v47_h33,0.012652000412344933
